kind,name,slug,file,repo,bytes,chars,lines,nonblank,sloc,comment,tok_o200k,tok_cl100k,tok_code,tok_comment,chars_code,session_total,session_read,session_patch
lang,C,c,src__backend__utils__adt__timestamp.c,https://github.com/postgres/postgres,178000,178000,7012,6059,4790,1269,52262,51838,41099,11160,131325,4938,2126,337
lang,C,c,src__backend__utils__misc__guc.c,https://github.com/postgres/postgres,191318,191318,6864,6079,4407,1672,51447,51369,34815,16626,121099,5560,2507,218
lang,Clojure,clojure,src__metabase__agent_api__api.clj,https://github.com/metabase/metabase,104891,104801,1857,1681,1500,181,23189,23196,20181,2985,88507,8395,3770,382
lang,Clojure,clojure,src__metabase__agent_lib__representations__repair.clj,https://github.com/metabase/metabase,139693,139514,2862,2600,1941,659,35432,35530,25422,9977,97004,8100,3564,353
lang,Clojure,clojure,src__metabase__app_db__custom_migrations.clj,https://github.com/metabase/metabase,132654,132648,2305,2141,1950,191,27094,26872,24042,3033,116226,7998,3523,486
lang,Clojure,clojure,src__metabase__collections__models__collection.clj,https://github.com/metabase/metabase,138740,138729,2534,2247,1978,269,29472,29190,25320,4118,116042,7388,3304,323
lang,Clojure,clojure,src__metabase__collections_rest__api.clj,https://github.com/metabase/metabase,97455,97455,1825,1658,1536,122,20261,20127,18216,2024,87729,7045,3162,347
lang,Clojure,clojure,src__metabase__driver.clj,https://github.com/metabase/metabase,101384,101370,2122,1793,1457,336,23808,23690,19529,4271,80532,7793,3476,334
lang,Clojure,clojure,src__metabase__driver__sql__query_processor.clj,https://github.com/metabase/metabase,106132,106126,2350,1992,1754,238,26139,26043,22593,3525,88429,6948,3192,430
lang,Clojure,clojure,src__metabase__models__serialization.clj,https://github.com/metabase/metabase,96086,95950,1993,1717,1438,279,23472,23531,19135,4311,76964,8030,3560,388
lang,Clojure,clojure,src__metabase__permissions__models__data_permissions.clj,https://github.com/metabase/metabase,92886,92799,1661,1475,1379,96,20822,20645,19315,1484,84493,8627,3815,484
lang,Clojure,clojure,src__metabase__warehouses_rest__api.clj,https://github.com/metabase/metabase,99856,99850,1710,1582,1360,222,21409,21381,17821,3567,83084,8847,3935,441
lang,Cobol,cobol,COBOL Programming Course #3 - Advanced Topics__Challenges__Debugging__cbl__CBL0106.cbl,https://github.com/openmainframeproject/cobol-check,7147,7147,196,189,161,28,2028,2027,1935,93,6655,,,
lang,Cobol,cobol,COBOL Programming Course #3 - Advanced Topics__Challenges__Debugging__cbl__CBL0106C.cbl,https://github.com/openmainframeproject/cobol-check,7596,7596,205,199,167,32,2130,2129,1994,136,6915,,,
lang,Cobol,cobol,COBOL Programming Course #3 - Advanced Topics__Labs__cbl__CBLDB21.cbl,https://github.com/openmainframeproject/cobol-check,9301,9301,145,137,107,30,1484,1474,1279,192,6865,,,
lang,Cobol,cobol,COBOL Programming Course #3 - Advanced Topics__Labs__cbl__CBLDB22.cbl,https://github.com/openmainframeproject/cobol-check,12982,12982,202,196,157,39,2021,2006,1787,224,10035,,,
lang,Cobol,cobol,COBOL Programming Course #3 - Advanced Topics__Labs__cbl__CBLDB23.cbl,https://github.com/openmainframeproject/cobol-check,12027,12027,189,183,156,27,1904,1887,1720,174,9962,,,
lang,Cobol,cobol,TESTPRG.CBL,https://github.com/openmainframeproject/cobol-check,37989,37989,470,446,423,23,5536,5478,5305,183,34262,7060,3292,317
lang,C++,cpp,src__google__protobuf__compiler__command_line_interface.cc,https://github.com/protocolbuffers/protobuf,133119,133119,3584,3222,2808,414,30331,30104,25220,5110,109358,5564,2466,277
lang,C++,cpp,src__google__protobuf__compiler__cpp__helpers.cc,https://github.com/protocolbuffers/protobuf,76619,76619,2162,1945,1756,189,18304,18107,15816,2490,65452,5489,2473,313
lang,C++,cpp,src__google__protobuf__compiler__parser.cc,https://github.com/protocolbuffers/protobuf,99287,99285,2776,2442,2200,242,21260,21345,18467,2786,85889,5511,2509,244
lang,C++,cpp,src__google__protobuf__compiler__parser_unittest.cc,https://github.com/protocolbuffers/protobuf,180370,180370,5677,5094,4869,225,48542,48352,46169,2375,168179,4716,2133,249
lang,C++,cpp,src__google__protobuf__compiler__php__php_generator.cc,https://github.com/protocolbuffers/protobuf,84284,84284,2386,2156,2057,99,21272,21037,20118,1156,78723,5634,2544,275
lang,C++,cpp,src__google__protobuf__generated_message_reflection.cc,https://github.com/protocolbuffers/protobuf,165814,165814,4219,3787,3476,311,37005,36882,33066,3938,147027,6419,2866,333
lang,C++,cpp,src__google__protobuf__generated_message_tctable_lite.cc,https://github.com/protocolbuffers/protobuf,128055,128055,3303,2986,2721,265,33608,33803,30430,3178,112987,6719,3010,290
lang,C++,cpp,src__google__protobuf__text_format_unittest.cc,https://github.com/protocolbuffers/protobuf,127056,127056,3251,2857,2578,279,31349,30864,28358,2980,112589,7680,3501,283
lang,C++,cpp,src__google__protobuf__util__message_differencer.cc,https://github.com/protocolbuffers/protobuf,90858,90858,2373,2128,1900,228,21076,21132,18044,3031,76778,6540,2924,354
lang,C++,cpp,src__google__protobuf__util__message_differencer_unittest.cc,https://github.com/protocolbuffers/protobuf,137599,137599,4343,3599,3252,347,39407,39670,35857,3550,123092,6980,3075,342
lang,Crystal,crystal,src__compiler__crystal__codegen__codegen.cr,https://github.com/crystal-lang/crystal,81911,81911,2632,2185,2018,167,19756,19720,17600,2148,72182,4996,2203,176
lang,Crystal,crystal,src__compiler__crystal__interpreter__compiler.cr,https://github.com/crystal-lang/crystal,103224,103222,3551,2865,2354,511,25812,25817,20029,5774,78998,4659,2031,251
lang,Crystal,crystal,src__compiler__crystal__macros.cr,https://github.com/crystal-lang/crystal,79536,79534,3047,2557,1133,1424,21572,21601,7264,14306,25098,4307,1907,224
lang,Crystal,crystal,src__compiler__crystal__macros__methods.cr,https://github.com/crystal-lang/crystal,116190,116190,3599,3277,3247,30,26841,26884,26439,396,114090,4850,2215,188
lang,Crystal,crystal,src__compiler__crystal__semantic__main_visitor.cr,https://github.com/crystal-lang/crystal,113054,113054,3674,3026,2597,429,26367,26360,21012,5354,89154,4040,1829,210
lang,Crystal,crystal,src__compiler__crystal__syntax__lexer.cr,https://github.com/crystal-lang/crystal,86417,86417,2885,2661,2565,96,20350,20180,19444,903,82139,5292,2614,196
lang,Crystal,crystal,src__compiler__crystal__syntax__parser.cr,https://github.com/crystal-lang/crystal,195861,195861,6611,5638,5446,192,45054,44860,42717,2335,185258,4314,1899,263
lang,Crystal,crystal,src__compiler__crystal__tools__formatter.cr,https://github.com/crystal-lang/crystal,132169,132167,5150,4348,4175,173,31468,31399,29239,2227,121681,4558,2069,184
lang,Crystal,crystal,src__compiler__crystal__types.cr,https://github.com/crystal-lang/crystal,97594,97594,3608,2990,2579,411,23675,23720,18967,4706,78255,4656,2008,310
lang,Crystal,crystal,src__string.cr,https://github.com/crystal-lang/crystal,180387,180260,5913,5290,2878,2412,52730,52426,25241,27485,91124,5499,2453,247
lang,C#,csharp,src__Microsoft.PowerShell.Commands.Management__commands__management__GetComputerInfoCommand.cs,https://github.com/PowerShell/PowerShell,181390,181374,5157,4439,2227,2212,36770,36774,20140,16629,100115,5762,2566,338
lang,C#,csharp,src__System.Management.Automation__DscSupport__CimDSCParser.cs,https://github.com/PowerShell/PowerShell,182949,182949,4077,3578,2943,635,33013,32003,26204,6807,148609,4762,2048,299
lang,C#,csharp,src__System.Management.Automation__engine__MshMemberInfo.cs,https://github.com/PowerShell/PowerShell,194219,194219,5158,4483,3135,1348,36649,35871,22316,14331,124512,5838,2529,297
lang,C#,csharp,src__System.Management.Automation__engine__SessionStateContainer.cs,https://github.com/PowerShell/PowerShell,192723,192723,4898,4412,2616,1796,33197,32690,15703,17493,105766,3948,1735,284
lang,C#,csharp,src__System.Management.Automation__engine__TypeTable.cs,https://github.com/PowerShell/PowerShell,181432,181432,4780,4159,3562,597,32481,31735,26889,5591,153439,4894,2134,281
lang,C#,csharp,src__System.Management.Automation__engine__parser__tokenizer.cs,https://github.com/PowerShell/PowerShell,187881,187881,5084,4403,3829,574,32483,32323,24786,7696,149335,4378,1936,269
lang,C#,csharp,src__System.Management.Automation__engine__remoting__client__Job.cs,https://github.com/PowerShell/PowerShell,165848,165848,4525,3898,2618,1280,30763,30486,18237,12526,103361,4276,1920,262
lang,C#,csharp,src__System.Management.Automation__engine__remoting__commands__PSRemotingCmdlet.cs,https://github.com/PowerShell/PowerShell,186251,186251,4545,3929,2695,1234,34276,33664,21669,12606,123970,6598,2769,218
lang,C#,csharp,src__System.Management.Automation__engine__remoting__fanin__WSManTransportManager.cs,https://github.com/PowerShell/PowerShell,185042,185042,4163,3569,2835,734,34901,34087,26957,7943,142642,5516,2407,312
lang,C#,csharp,src__System.Management.Automation__namespaces__LocationGlobber.cs,https://github.com/PowerShell/PowerShell,192707,192707,4733,4101,2471,1630,33367,32853,16783,16582,108289,4659,2004,311
lang,Dart,dart,packages__flutter__lib__src__cupertino__nav_bar.dart,https://github.com/flutter/flutter,131444,131444,3549,3181,2369,812,28812,28166,19318,9493,88366,5035,2210,298
lang,Dart,dart,packages__flutter__lib__src__material__menu_anchor.dart,https://github.com/flutter/flutter,156670,156629,4266,3871,2559,1312,34875,34639,20261,14616,92296,5155,2316,208
lang,Dart,dart,packages__flutter__lib__src__material__theme_data.dart,https://github.com/flutter/flutter,137579,137579,3490,3290,2305,985,30985,30664,19272,11715,86478,6851,3080,349
lang,Dart,dart,packages__flutter__lib__src__material__time_picker.dart,https://github.com/flutter/flutter,137678,137678,3970,3596,3200,396,30642,29968,26264,4376,117619,4702,2151,260
lang,Dart,dart,packages__flutter__lib__src__rendering__box.dart,https://github.com/flutter/flutter,142353,142347,3416,3248,1643,1605,31664,31798,13565,18099,61750,6972,3031,340
lang,Dart,dart,packages__flutter__lib__src__rendering__paragraph.dart,https://github.com/flutter/flutter,148061,148059,3698,3487,2965,522,30571,30383,24090,6476,117897,5837,2623,223
lang,Dart,dart,packages__flutter__lib__src__rendering__proxy_box.dart,https://github.com/flutter/flutter,158611,158607,4836,4416,3211,1205,36678,36865,23477,13208,99793,4650,2045,278
lang,Dart,dart,packages__flutter__lib__src__widgets__selectable_region.dart,https://github.com/flutter/flutter,149230,149230,3732,3465,2491,974,31731,31525,20534,11194,96285,4778,2124,251
lang,Dart,dart,packages__flutter__lib__src__widgets__text_selection.dart,https://github.com/flutter/flutter,153960,153960,4064,3689,2596,1093,32846,32666,20431,12414,96746,4660,2070,229
lang,Dart,dart,packages__flutter__lib__src__widgets__widget_inspector.dart,https://github.com/flutter/flutter,162586,162586,4662,4162,3257,905,35765,35560,25489,10279,113370,5782,2575,337
lang,Delphi,delphi,jcl__source__common__JclIDEUtils.pas,https://github.com/project-jedi/jcl,194489,194489,5434,4823,4537,286,50767,50788,47780,2985,179357,5635,2546,251
lang,Delphi,delphi,jcl__source__common__JclStrings.pas,https://github.com/project-jedi/jcl,147455,147455,5419,4955,4522,433,40889,40500,36471,4431,125931,4573,1974,237
lang,Delphi,delphi,jcl__source__common__JclSysUtils.pas,https://github.com/project-jedi/jcl,134666,134664,4541,4041,3357,684,34886,34422,29398,5516,109556,5134,2290,242
lang,Delphi,delphi,jcl__source__prototypes__JclGraphUtils.pas,https://github.com/project-jedi/jcl,72553,72553,2578,2294,2008,286,22961,22928,19698,3278,58422,4378,2029,187
lang,Delphi,delphi,jcl__source__prototypes__JclGraphics.pas,https://github.com/project-jedi/jcl,149293,149293,5815,5302,5035,267,45912,45796,43306,2615,135592,4301,1908,211
lang,Delphi,delphi,jcl__source__vcl__JclGraphUtils.pas,https://github.com/project-jedi/jcl,75397,75397,2711,2398,2104,294,23950,23971,20536,3434,60710,4180,1850,277
lang,Delphi,delphi,jcl__source__vcl__JclGraphics.pas,https://github.com/project-jedi/jcl,147652,147652,5714,5195,4986,209,45348,45278,43131,2228,134791,4512,1975,258
lang,Delphi,delphi,jcl__source__windows__JclMetadata.pas,https://github.com/project-jedi/jcl,159891,159891,4861,4110,3851,259,42288,41631,38891,3400,142995,5347,2234,350
lang,Delphi,delphi,jcl__source__windows__JclMsBuild.pas,https://github.com/project-jedi/jcl,88035,88035,2740,2454,2244,210,21814,21639,19618,2186,76490,4886,2178,281
lang,Delphi,delphi,jcl__source__windows__JclNTFS.pas,https://github.com/project-jedi/jcl,83941,83941,2520,2259,1968,291,21061,21017,17989,3088,67961,6313,2797,293
lang,Elixir,elixir,lib__elixir__lib__calendar__datetime.ex,https://github.com/elixir-lang/elixir,75816,75812,2160,1751,1675,76,21864,21525,20833,1028,72434,6892,2890,316
lang,Elixir,elixir,lib__elixir__lib__calendar__iso.ex,https://github.com/elixir-lang/elixir,69524,69524,2222,1804,1742,62,22273,22217,21788,483,67437,6875,3031,330
lang,Elixir,elixir,lib__elixir__lib__code__formatter.ex,https://github.com/elixir-lang/elixir,80463,80463,2614,2142,1944,198,23289,23294,21380,1906,73034,6086,2722,380
lang,Elixir,elixir,lib__elixir__lib__enum.ex,https://github.com/elixir-lang/elixir,155064,155064,5255,4007,3820,187,47801,47719,46433,1339,148943,5859,2539,314
lang,Elixir,elixir,lib__elixir__lib__kernel.ex,https://github.com/elixir-lang/elixir,196241,196233,7114,5302,5017,285,53826,53701,51892,1923,187204,5068,2299,190
lang,Elixir,elixir,lib__elixir__lib__kernel__special_forms.ex,https://github.com/elixir-lang/elixir,71879,71879,2403,1801,1711,90,19353,19347,18711,618,69074,4741,2112,219
lang,Elixir,elixir,lib__elixir__lib__module__types__apply.ex,https://github.com/elixir-lang/elixir,88707,88707,2555,2094,1971,123,23886,23710,22292,1585,81411,6491,2868,329
lang,Elixir,elixir,lib__elixir__lib__module__types__pattern.ex,https://github.com/elixir-lang/elixir,59953,59953,1856,1483,1320,163,15728,15685,13742,1978,51795,6413,2878,423
lang,Elixir,elixir,lib__elixir__lib__string.ex,https://github.com/elixir-lang/elixir,102167,101976,3373,2529,2436,93,28581,28441,27975,598,99082,5556,2462,278
lang,Elixir,elixir,lib__mix__lib__mix__tasks__release.ex,https://github.com/elixir-lang/elixir,58689,58689,1516,1199,1121,78,14111,14010,13557,545,56317,6552,2976,359
lang,Erlang,erlang,deps__rabbit__src__rabbit_fifo.erl,https://github.com/rabbitmq/rabbitmq-server,186361,186357,4329,4034,3691,343,42201,41857,38148,3986,166463,6719,2981,287
lang,Erlang,erlang,lib__kernel__src__gen_tcp_socket.erl,https://github.com/rabbitmq/rabbitmq-server,115631,115631,3456,3091,2409,682,28466,28496,22013,6398,86970,6069,2607,356
lang,Erlang,erlang,lib__kernel__src__global.erl,https://github.com/rabbitmq/rabbitmq-server,133399,133399,3359,3021,2291,730,32728,32735,24391,8298,93933,5413,2417,270
lang,Erlang,erlang,lib__kernel__src__inet.erl,https://github.com/rabbitmq/rabbitmq-server,165262,165074,4760,4073,3751,322,45991,45835,42355,3553,149301,5046,2334,275
lang,Erlang,erlang,lib__ssl__src__ssl.erl,https://github.com/rabbitmq/rabbitmq-server,162845,162843,3980,3361,3170,191,38188,38036,37010,1115,151025,7213,3199,408
lang,Erlang,erlang,lib__ssl__src__ssl_gen_statem.erl,https://github.com/rabbitmq/rabbitmq-server,114342,114341,2413,2272,1984,288,25711,25635,23262,2418,98586,7408,3371,376
lang,Erlang,erlang,lib__ssl__src__ssl_handshake.erl,https://github.com/rabbitmq/rabbitmq-server,193506,193502,4243,3928,3460,468,46896,46975,42125,4702,169161,7423,3255,441
lang,Erlang,erlang,lib__stdlib__src__gen_statem.erl,https://github.com/rabbitmq/rabbitmq-server,195382,195103,5414,4847,4285,562,48511,48430,44343,4116,175143,6130,2775,348
lang,Erlang,erlang,lib__stdlib__src__qlc.erl,https://github.com/rabbitmq/rabbitmq-server,163708,163682,4421,4041,3803,238,46557,46832,43549,2944,151252,8483,3856,396
lang,Erlang,erlang,lib__stdlib__src__rand.erl,https://github.com/rabbitmq/rabbitmq-server,142130,141895,3779,3334,2424,910,46501,46450,36705,9748,105041,6600,2933,340
lang,Fortran,fortran,SRC__DEPRECATED__dgegv.f,https://github.com/Reference-LAPACK/lapack,25224,25224,766,765,325,440,7915,7847,3640,4274,10616,7153,3159,416
lang,Fortran,fortran,SRC__DEPRECATED__sgegv.f,https://github.com/Reference-LAPACK/lapack,25124,25124,766,765,325,440,7888,7820,3631,4256,10614,7132,3150,414
lang,Fortran,fortran,SRC__DEPRECATED__zgegv.f,https://github.com/Reference-LAPACK/lapack,22599,22599,702,701,287,414,7193,7125,3263,3929,9221,6798,3118,295
lang,Fortran,fortran,SRC__VARIANTS__larft__LL-LVL2__clarft.f,https://github.com/Reference-LAPACK/lapack,10414,10414,329,328,97,231,3159,3143,1073,2085,3578,6534,2880,357
lang,Fortran,fortran,SRC__VARIANTS__qr__LL__cgeqrf.f,https://github.com/Reference-LAPACK/lapack,12098,12098,424,393,134,259,3880,3842,1598,2281,4699,6036,2804,269
lang,Fortran,fortran,SRC__VARIANTS__qr__LL__dgeqrf.f,https://github.com/Reference-LAPACK/lapack,12123,12123,425,393,135,258,3892,3859,1622,2269,4757,6048,2810,270
lang,Fortran,fortran,SRC__VARIANTS__qr__LL__zgeqrf.f,https://github.com/Reference-LAPACK/lapack,12099,12099,424,393,134,259,3904,3871,1601,2302,4699,6064,2816,271
lang,Fortran,fortran,SRC__cgesvd.f,https://github.com/Reference-LAPACK/lapack,144395,144395,3758,3757,1330,2427,40589,40515,16361,24227,59659,7205,3169,378
lang,Fortran,fortran,SRC__dgesvd.f,https://github.com/Reference-LAPACK/lapack,137961,137961,3553,3552,1345,2207,38967,38982,16812,22154,60830,7065,3163,310
lang,Fortran,fortran,SRC__zgesvd.f,https://github.com/Reference-LAPACK/lapack,144248,144248,3755,3754,1327,2427,40808,40735,16326,24481,59476,7177,3209,381
lang,F#,fsharp,src__Compiler__Checking__Expressions__CheckComputationExpressions.fs,https://github.com/dotnet/fsharp,142400,142394,3180,2693,2425,268,29605,29745,25257,4312,121793,5518,2508,296
lang,F#,fsharp,src__Compiler__Checking__MethodCalls.fs,https://github.com/dotnet/fsharp,132506,132502,2446,2093,1684,409,31850,32146,25562,6254,101609,9421,4226,447
lang,F#,fsharp,src__Compiler__Checking__NicePrint.fs,https://github.com/dotnet/fsharp,152340,152340,3124,2656,2355,301,36573,36558,32499,4050,132576,7482,3438,345
lang,F#,fsharp,src__Compiler__Checking__PostInferenceChecks.fs,https://github.com/dotnet/fsharp,133115,133113,2864,2343,2004,339,33579,33564,28613,4932,109083,7973,3548,378
lang,F#,fsharp,src__Compiler__Service__FSharpCheckerResults.fs,https://github.com/dotnet/fsharp,188864,188862,4191,3557,3250,307,37147,37083,32004,5110,162795,6067,2679,317
lang,F#,fsharp,src__Compiler__Service__ServiceParsedInputOps.fs,https://github.com/dotnet/fsharp,127266,127266,2713,2271,2064,207,26363,26314,23422,2933,112659,7139,3183,355
lang,F#,fsharp,src__Compiler__Symbols__Symbols.fs,https://github.com/dotnet/fsharp,146157,146153,3501,2897,2743,154,35793,35456,33056,2677,132495,6281,2786,354
lang,F#,fsharp,src__Compiler__SyntaxTree__LexFilter.fs,https://github.com/dotnet/fsharp,146269,146269,2854,2518,1694,824,34175,34060,23851,10298,96406,7233,3146,425
lang,F#,fsharp,src__Compiler__TypedTree__TypedTreeOps.Remapping.fs,https://github.com/dotnet/fsharp,125108,125108,2983,2457,2235,222,30829,30607,27907,2896,108230,6440,2772,246
lang,F#,fsharp,src__Compiler__TypedTree__TypedTreeOps.Transforms.fs,https://github.com/dotnet/fsharp,136977,136919,3016,2548,2255,293,33480,33596,29583,3867,118190,10154,4620,493
lang,GDScript,gdscript,2d__physics_tests__tests__functional__test_one_way_collision.gd,https://github.com/godotengine/godot-demo-projects,14063,14063,528,403,402,1,3670,3650,3653,13,13891,4517,2032,214
lang,GDScript,gdscript,3d__global_illumination__test.gd,https://github.com/godotengine/godot-demo-projects,10086,10085,273,227,197,30,2879,2893,2371,506,7854,,,
lang,GDScript,gdscript,3d__graphics_settings__settings.gd,https://github.com/godotengine/godot-demo-projects,21061,21057,495,417,340,77,5648,5647,4500,1147,16092,8201,3621,376
lang,GDScript,gdscript,3d__ik__addons__sade__ik_fabrik.gd,https://github.com/godotengine/godot-demo-projects,16485,16485,462,356,256,100,4199,4186,2550,1645,9670,6443,2852,259
lang,GDScript,gdscript,3d__voxel__world__chunk.gd,https://github.com/godotengine/godot-demo-projects,10236,10236,253,205,186,19,2857,2833,2589,268,9080,,,
lang,GDScript,gdscript,compute__heightmap__main.gd,https://github.com/godotengine/godot-demo-projects,9707,9707,261,196,148,48,2445,2425,1708,736,6550,,,
lang,GDScript,gdscript,compute__texture__water_plane__water_plane.gd,https://github.com/godotengine/godot-demo-projects,9417,9417,258,207,144,63,2479,2470,1709,768,6059,,,
lang,GDScript,gdscript,gui__gd_paint__paint_control.gd,https://github.com/godotengine/godot-demo-projects,10719,10719,244,202,126,76,2734,2735,1368,1366,4945,,,
lang,GDScript,gdscript,loading__runtime_save_load__runtime_save_load.gd,https://github.com/godotengine/godot-demo-projects,10749,10749,274,228,185,43,2712,2672,2087,624,8284,,,
lang,GDScript,gdscript,misc__os_test__os_test.gd,https://github.com/godotengine/godot-demo-projects,9920,9906,234,199,185,14,2463,2446,2264,192,9084,,,
lang,Gleam,gleam,src__gleam__dynamic__decode.gleam,https://github.com/lustre-labs/lustre,34139,34137,1134,1081,368,713,8451,8592,2999,5440,11076,4812,2107,281
lang,Gleam,gleam,src__gleam__list.gleam,https://github.com/lustre-labs/lustre,56869,56869,2288,2150,1028,1122,16607,16860,7832,8769,25814,5651,2441,281
lang,Gleam,gleam,src__gleam__string.gleam,https://github.com/lustre-labs/lustre,24646,24590,918,857,316,541,6501,6609,2802,3677,10084,4475,1975,226
lang,Gleam,gleam,src__gleam__uri.gleam,https://github.com/lustre-labs/lustre,24112,24112,781,702,484,218,6276,6279,4139,2131,15500,6007,2632,312
lang,Gleam,gleam,src__lustre.gleam,https://github.com/lustre-labs/lustre,24697,24697,538,504,152,352,5282,5389,1190,4076,4828,6633,2944,303
lang,Gleam,gleam,src__lustre__attribute.gleam,https://github.com/lustre-labs/lustre,71244,71238,1936,1740,611,1129,15191,15437,4575,10511,18294,4389,1955,305
lang,Gleam,gleam,src__lustre__component.gleam,https://github.com/lustre-labs/lustre,25692,25692,697,638,184,454,5577,5700,1485,4083,6005,5011,2281,251
lang,Gleam,gleam,src__lustre__dev__query.gleam,https://github.com/lustre-labs/lustre,25110,25110,838,738,527,211,6081,6115,4301,1771,16896,4544,2012,252
lang,Gleam,gleam,src__lustre__element__html.gleam,https://github.com/lustre-labs/lustre,18802,18802,909,776,644,132,4230,4239,3944,292,16833,3163,1392,166
lang,Gleam,gleam,src__lustre__vdom__diff.gleam,https://github.com/lustre-labs/lustre,27671,27607,921,836,738,98,6285,6280,4841,1444,21380,4205,1905,193
lang,Go,go,cmd__prometheus__main.go,https://github.com/prometheus/prometheus,88645,88645,2291,2006,1838,168,22175,22179,19755,2417,77751,4996,2302,244
lang,Go,go,model__histogram__float_histogram.go,https://github.com/prometheus/prometheus,84038,84026,2374,2171,1718,453,22013,22422,15622,6395,54339,5563,2524,217
lang,Go,go,promql__engine.go,https://github.com/prometheus/prometheus,170882,170882,4952,4451,3735,716,45480,45437,35319,10163,124852,7452,3351,492
lang,Go,go,promql__functions.go,https://github.com/prometheus/prometheus,107551,107551,2895,2608,2150,458,28800,28667,22077,6724,77111,6343,2810,315
lang,Go,go,scrape__scrape.go,https://github.com/prometheus/prometheus,79864,79864,2470,2205,1905,300,21061,21114,16681,4378,59881,5957,2607,380
lang,Go,go,storage__remote__queue_manager.go,https://github.com/prometheus/prometheus,82436,82436,2334,2120,1872,248,21351,21453,17550,3802,65525,5599,2504,241
lang,Go,go,tsdb__db.go,https://github.com/prometheus/prometheus,98943,98943,2905,2547,2058,489,26062,26211,18720,7332,65615,5966,2732,310
lang,Go,go,tsdb__head.go,https://github.com/prometheus/prometheus,108711,108709,3084,2714,2211,503,28729,28998,21231,7503,74903,6792,2973,436
lang,Go,go,tsdb__head_append.go,https://github.com/prometheus/prometheus,81888,81888,2331,2093,1669,424,22183,22318,15566,6618,52972,6354,2826,284
lang,Go,go,web__api__v1__api.go,https://github.com/prometheus/prometheus,76473,76473,2486,2160,2001,159,20138,20238,17959,2178,66167,5604,2472,272
lang,Groovy,groovy,src__main__groovy__groovy__beans__ListenerListASTTransformation.groovy,https://github.com/apache/groovy,15597,15597,343,310,197,113,3287,3248,2190,1097,10828,6462,2944,271
lang,Groovy,groovy,src__main__groovy__groovy__cli__internal__CliBuilderInternal.groovy,https://github.com/apache/groovy,17993,17993,441,403,209,194,4045,3983,1978,2066,8786,6165,2681,336
lang,Groovy,groovy,src__main__groovy__groovy__cli__internal__OptionAccessor.groovy,https://github.com/apache/groovy,9236,9236,234,213,113,100,2064,2048,1235,829,5445,,,
lang,Groovy,groovy,src__main__groovy__groovy__transform__Immutable.groovy,https://github.com/apache/groovy,10268,10268,225,219,23,196,2372,2342,173,2199,850,,,
lang,Groovy,groovy,src__main__groovy__groovy__util__ConfigSlurper.groovy,https://github.com/apache/groovy,11960,11960,358,327,198,129,2393,2379,1391,1002,7326,4510,2002,236
lang,Groovy,groovy,src__main__groovy__org__codehaus__groovy__ast__builder__AstSpecificationCompiler.groovy,https://github.com/apache/groovy,38099,38099,1086,971,591,380,8122,8041,6072,2050,28746,4309,1940,224
lang,Groovy,groovy,src__main__groovy__org__codehaus__groovy__control__customizers__ASTTransformationCustomizer.groovy,https://github.com/apache/groovy,21626,21626,435,394,192,202,4133,4089,2158,1974,11964,7020,3086,330
lang,Groovy,groovy,src__main__groovy__org__codehaus__groovy__tools__GrapeMain.groovy,https://github.com/apache/groovy,19419,19419,454,397,287,110,4061,3965,3239,821,15282,5981,2660,338
lang,Groovy,groovy,src__main__groovy__org__codehaus__groovy__transform__ASTTestTransformation.groovy,https://github.com/apache/groovy,10263,10263,259,227,139,88,2052,2038,1370,682,6759,,,
lang,Groovy,groovy,src__main__groovy__org__codehaus__groovy__transform__TimedInterruptibleASTTransformation.groovy,https://github.com/apache/groovy,17159,17159,389,361,243,118,3311,3304,2299,1012,12101,5634,2587,261
lang,Haskell,haskell,src__Text__Pandoc__App__CommandLineOptions.hs,https://github.com/jgm/pandoc,59326,59326,1467,1321,1281,40,12169,12106,11703,457,57164,5492,2452,315
lang,Haskell,haskell,src__Text__Pandoc__Citeproc__BibTeX.hs,https://github.com/jgm/pandoc,52395,52387,1375,1243,1182,61,12888,12701,12331,554,49886,6051,2753,313
lang,Haskell,haskell,src__Text__Pandoc__Readers__DocBook.hs,https://github.com/jgm/pandoc,69478,69472,1503,1439,897,542,17002,16954,10013,6989,40671,6430,2881,355
lang,Haskell,haskell,src__Text__Pandoc__Readers__Docx__Parse.hs,https://github.com/jgm/pandoc,64020,64020,1540,1397,1281,116,16340,16203,14902,1437,57955,7628,3416,451
lang,Haskell,haskell,src__Text__Pandoc__Readers__Markdown.hs,https://github.com/jgm/pandoc,89122,89122,2379,2166,1960,206,23187,22805,21137,2048,80079,6476,2844,315
lang,Haskell,haskell,src__Text__Pandoc__Readers__RST.hs,https://github.com/jgm/pandoc,75108,75102,1894,1712,1516,196,19212,19035,17417,1792,67082,7522,3401,343
lang,Haskell,haskell,src__Text__Pandoc__Writers__EPUB.hs,https://github.com/jgm/pandoc,69932,69930,1573,1475,1405,70,16410,16310,15698,711,66650,7017,3140,378
lang,Haskell,haskell,src__Text__Pandoc__Writers__HTML.hs,https://github.com/jgm/pandoc,82295,82281,1835,1744,1644,100,18848,18825,17667,1176,76874,7516,3363,363
lang,Haskell,haskell,src__Text__Pandoc__Writers__LaTeX.hs,https://github.com/jgm/pandoc,64210,64210,1521,1470,1355,115,16354,16197,14806,1547,57783,7293,3261,268
